"No.","Time","Source","Destination","Protocol","Length","Multiplex ID","NT Status","Info"
"143","0.712980","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50934 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"144","0.713386","172.16.156.130","10.128.0.243","TCP","54","","","50934  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"145","0.713719","172.16.156.130","10.128.0.243","TCP","186","","","50934  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"146","0.713962","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50934 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"147","0.714973","172.16.156.130","10.128.0.243","TCP","66","","","50935  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"148","0.743740","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50935 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"149","0.743957","172.16.156.130","10.128.0.243","TCP","54","","","50935  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"150","0.744125","172.16.156.130","10.128.0.243","TCP","186","","","50935  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"151","0.744203","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50935 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"152","0.744389","172.16.156.130","10.128.0.243","TCP","66","","","50936  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"153","0.774359","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50936 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"154","0.774510","172.16.156.130","10.128.0.243","TCP","54","","","50936  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"155","0.774624","172.16.156.130","10.128.0.243","TCP","186","","","50936  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"156","0.774715","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50936 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"157","0.774893","172.16.156.130","10.128.0.243","TCP","66","","","50937  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"158","0.803645","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50937 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"159","0.803941","172.16.156.130","10.128.0.243","TCP","54","","","50937  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"160","0.804147","172.16.156.130","10.128.0.243","TCP","186","","","50937  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"161","0.804226","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50937 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"162","0.804551","172.16.156.130","10.128.0.243","TCP","66","","","50938  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"163","0.832520","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50938 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"164","0.832732","172.16.156.130","10.128.0.243","TCP","54","","","50938  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"165","0.832882","172.16.156.130","10.128.0.243","TCP","186","","","50938  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"166","0.832966","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50938 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"167","0.833177","172.16.156.130","10.128.0.243","TCP","66","","","50939  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"168","0.861477","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50939 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"169","0.861697","172.16.156.130","10.128.0.243","TCP","54","","","50939  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"170","0.861838","172.16.156.130","10.128.0.243","TCP","186","","","50939  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"171","0.861967","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50939 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"172","0.862162","172.16.156.130","10.128.0.243","TCP","66","","","50940  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"173","0.890363","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50940 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"174","0.890574","172.16.156.130","10.128.0.243","TCP","54","","","50940  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"175","0.890706","172.16.156.130","10.128.0.243","TCP","186","","","50940  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"176","0.890782","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50940 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"177","0.891785","172.16.156.130","10.128.0.243","TCP","66","","","50941  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"178","0.921030","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50941 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"179","0.921240","172.16.156.130","10.128.0.243","TCP","54","","","50941  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"180","0.921372","172.16.156.130","10.128.0.243","TCP","186","","","50941  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"181","0.921463","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50941 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"182","0.921710","172.16.156.130","10.128.0.243","TCP","66","","","50942  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"183","0.949876","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50942 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"184","0.950089","172.16.156.130","10.128.0.243","TCP","54","","","50942  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"185","0.950210","172.16.156.130","10.128.0.243","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"186","0.950323","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50942 [ACK] Seq=1 Ack=138 Win=64240 Len=0"
"187","0.983931","10.128.0.243","172.16.156.130","SMB","185","64","STATUS_SUCCESS","Negotiate Protocol Response"
"188","0.984171","172.16.156.130","10.128.0.243","SMB","139","64","STATUS_SUCCESS","Session Setup AndX Request"
"189","0.984289","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50942 [ACK] Seq=132 Ack=223 Win=64240 Len=0"
"190","1.012032","10.128.0.243","172.16.156.130","SMB","171","64","STATUS_SUCCESS","Session Setup AndX Response"
"191","1.012376","172.16.156.130","10.128.0.243","TCP","54","","","50928  >  445 [FIN, ACK] Seq=223 Ack=321 Win=63920 Len=0"
"192","1.012958","172.16.156.130","10.128.0.243","TCP","66","","","50943  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"193","1.013023","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50928 [ACK] Seq=321 Ack=224 Win=64239 Len=0"
"194","1.042152","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50928 [RST, ACK] Seq=321 Ack=224 Win=64239 Len=0"
"195","1.042246","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50943 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"196","1.042454","172.16.156.130","10.128.0.243","TCP","54","","","50943  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"197","1.042648","172.16.156.130","10.128.0.243","TCP","186","","","50943  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"198","1.042756","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50943 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"199","1.042920","172.16.156.130","10.128.0.243","TCP","66","","","50944  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"200","1.070226","172.16.156.130","10.128.0.243","TCP","54","","","50942  >  445 [ACK] Seq=223 Ack=249 Win=63992 Len=0"
"201","1.073170","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50944 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"202","1.073536","172.16.156.130","10.128.0.243","TCP","54","","","50944  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"203","1.073655","172.16.156.130","10.128.0.243","TCP","186","","","50944  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"204","1.073745","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50944 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"205","1.073977","172.16.156.130","10.128.0.243","TCP","66","","","50945  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"206","1.103565","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50945 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"207","1.103798","172.16.156.130","10.128.0.243","TCP","54","","","50945  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"208","1.103987","172.16.156.130","10.128.0.243","TCP","186","","","50945  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"209","1.104088","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50945 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"210","1.104308","172.16.156.130","10.128.0.243","TCP","66","","","50946  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"211","1.132762","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50946 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"212","1.132964","172.16.156.130","10.128.0.243","TCP","54","","","50946  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"213","1.133178","172.16.156.130","10.128.0.243","TCP","186","","","50946  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"214","1.133296","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50946 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"215","1.133436","172.16.156.130","10.128.0.243","TCP","66","","","50947  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"216","1.163038","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50947 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"217","1.163280","172.16.156.130","10.128.0.243","TCP","54","","","50947  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"218","1.163463","172.16.156.130","10.128.0.243","TCP","186","","","50947  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"219","1.163545","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50947 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"220","2.169596","172.16.156.130","10.128.0.243","TCP","54","","","50942  >  445 [FIN, ACK] Seq=223 Ack=249 Win=63992 Len=0"
"221","2.169692","172.16.156.130","10.128.0.243","SMB","107","65","STATUS_SUCCESS","Echo Request"
"222","2.169761","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50942 [ACK] Seq=249 Ack=224 Win=64239 Len=0"
"223","2.169859","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50927 [ACK] Seq=498 Ack=63939 Win=64240 Len=0"
"224","2.199072","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50942 [RST, ACK] Seq=249 Ack=224 Win=64239 Len=0"
"225","2.199190","10.128.0.243","172.16.156.130","SMB","107","65","STATUS_SUCCESS","Echo Response"
"226","2.200223","172.16.156.130","10.128.0.243","TCP","1514","","","50927  >  445 [ACK] Seq=63939 Ack=551 Win=63690 Len=1460 [TCP segment of a reassembled PDU]"
"227","2.200234","172.16.156.130","10.128.0.243","TCP","1514","","","50927  >  445 [ACK] Seq=65399 Ack=551 Win=63690 Len=1460 [TCP segment of a reassembled PDU]"
"228","2.200243","172.16.156.130","10.128.0.243","SMB","1287","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"229","2.200319","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50927 [ACK] Seq=551 Ack=65399 Win=64240 Len=0"
"230","2.200411","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50927 [ACK] Seq=551 Ack=66859 Win=64240 Len=0"
"231","2.200493","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50927 [ACK] Seq=551 Ack=68092 Win=64240 Len=0"
"232","2.260604","10.128.0.243","172.16.156.130","SMB","146","65","STATUS_INVALID_PARAMETER","Trans2 Response<unknown>, Error: STATUS_INVALID_PARAMETER"
"233","2.260823","172.16.156.130","10.128.0.243","TCP","1514","","","50929  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"234","2.260852","172.16.156.130","10.128.0.243","TCP","1514","","","50929  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"235","2.260864","172.16.156.130","10.128.0.243","TCP","1206","","","50929  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"236","2.260934","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50929 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"237","2.260964","172.16.156.130","10.128.0.243","TCP","1514","","","50930  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"238","2.260975","172.16.156.130","10.128.0.243","TCP","1514","","","50930  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"239","2.260983","172.16.156.130","10.128.0.243","TCP","1206","","","50930  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"240","2.261060","172.16.156.130","10.128.0.243","TCP","1514","","","50931  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"241","2.261071","172.16.156.130","10.128.0.243","TCP","1514","","","50931  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"242","2.261078","172.16.156.130","10.128.0.243","TCP","1206","","","50931  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"243","2.261099","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50929 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"244","2.261141","172.16.156.130","10.128.0.243","TCP","1514","","","50932  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"245","2.261188","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50929 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"246","2.261222","172.16.156.130","10.128.0.243","TCP","1514","","","50932  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"247","2.261231","172.16.156.130","10.128.0.243","TCP","1206","","","50932  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"248","2.261290","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50930 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"249","2.261304","172.16.156.130","10.128.0.243","TCP","1514","","","50933  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"250","2.261313","172.16.156.130","10.128.0.243","TCP","1514","","","50933  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"251","2.261319","172.16.156.130","10.128.0.243","TCP","1206","","","50933  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"252","2.261409","172.16.156.130","10.128.0.243","TCP","1514","","","50934  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"253","2.261423","172.16.156.130","10.128.0.243","TCP","1514","","","50934  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"254","2.261429","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50930 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"255","2.261431","172.16.156.130","10.128.0.243","TCP","1206","","","50934  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"256","2.261497","172.16.156.130","10.128.0.243","TCP","1514","","","50935  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"257","2.261506","172.16.156.130","10.128.0.243","TCP","1514","","","50935  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"258","2.261516","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50930 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"259","2.261523","172.16.156.130","10.128.0.243","TCP","1206","","","50935  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"260","2.261586","172.16.156.130","10.128.0.243","TCP","1514","","","50936  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"261","2.261595","172.16.156.130","10.128.0.243","TCP","1514","","","50936  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"262","2.261602","172.16.156.130","10.128.0.243","TCP","1206","","","50936  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"263","2.261604","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50931 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"264","2.261665","172.16.156.130","10.128.0.243","TCP","1514","","","50937  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"265","2.261675","172.16.156.130","10.128.0.243","TCP","1514","","","50937  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"266","2.261681","172.16.156.130","10.128.0.243","TCP","1206","","","50937  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"267","2.261706","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50931 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"268","2.261781","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50931 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"269","2.261786","172.16.156.130","10.128.0.243","TCP","1514","","","50938  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"270","2.261800","172.16.156.130","10.128.0.243","TCP","1514","","","50938  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"271","2.261811","172.16.156.130","10.128.0.243","TCP","1206","","","50938  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"272","2.261871","172.16.156.130","10.128.0.243","TCP","1514","","","50939  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"273","2.261881","172.16.156.130","10.128.0.243","TCP","1514","","","50939  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"274","2.261891","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50932 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"275","2.261893","172.16.156.130","10.128.0.243","TCP","1206","","","50939  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"276","2.261953","172.16.156.130","10.128.0.243","TCP","1514","","","50940  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"277","2.261962","172.16.156.130","10.128.0.243","TCP","1514","","","50940  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"278","2.261968","172.16.156.130","10.128.0.243","TCP","1206","","","50940  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"279","2.261982","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50932 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"280","2.262043","172.16.156.130","10.128.0.243","TCP","1514","","","50941  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"281","2.262052","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50932 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"282","2.262053","172.16.156.130","10.128.0.243","TCP","1514","","","50941  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"283","2.262060","172.16.156.130","10.128.0.243","TCP","1206","","","50941  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"284","2.262120","172.16.156.130","10.128.0.243","TCP","1514","","","50943  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"285","2.262128","172.16.156.130","10.128.0.243","TCP","1514","","","50943  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"286","2.262130","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50933 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"287","2.262135","172.16.156.130","10.128.0.243","TCP","1206","","","50943  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"288","2.262195","172.16.156.130","10.128.0.243","TCP","1514","","","50944  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"289","2.262204","172.16.156.130","10.128.0.243","TCP","1514","","","50944  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
